"REGION","TECHNOLOGY","YEAR","Val"
"ATX","PHEV_PUB","2038",1
"ATX","PHEV_PUB","2039",1
"ATX","PHEV_PUB","2040",1
"ATX","PHEV_PUB","2041",1
"ATX","PHEV_PUB","2042",1
"ATX","PHEV_PUB","2043",1
"ATX","PHEV_PUB","2044",1
"ATX","PHEV_PUB","2045",1
"ATX","PHEV_PUB","2046",1
"ATX","PHEV_PUB","2047",1
"ATX","PHEV_PUB","2048",1
"ATX","PHEV_PUB","2049",1
"ATX","PHEV_PUB","2050",1
"ATX","HYBRID_PUB","2015",1
"ATX","HYBRID_PUB","2016",1
"ATX","HYBRID_PUB","2017",1
"ATX","HYBRID_PUB","2018",1
"ATX","HYBRID_PUB","2019",1
"ATX","HYBRID_PUB","2020",1
"ATX","HYBRID_PUB","2021",1
"ATX","HYBRID_PUB","2022",1
"ATX","HYBRID_PUB","2023",1
"ATX","HYBRID_PUB","2024",1
"ATX","HYBRID_PUB","2025",1
"ATX","HYBRID_PUB","2026",1
"ATX","HYBRID_PUB","2027",1
"ATX","HYBRID_PUB","2028",1
"ATX","HYBRID_PUB","2029",1
"ATX","HYBRID_PUB","2030",1
"ATX","HYBRID_PUB","2031",1
"ATX","HYBRID_PUB","2032",1
"ATX","HYBRID_PUB","2033",1
"ATX","HYBRID_PUB","2034",1
"ATX","HYBRID_PUB","2035",1
"ATX","HYBRID_PUB","2036",1
"ATX","HYBRID_PUB","2037",1
"ATX","HYBRID_PUB","2038",1
"ATX","HYBRID_PUB","2039",1
"ATX","HYBRID_PUB","2040",1
"ATX","HYBRID_PUB","2041",1
"ATX","HYBRID_PUB","2042",1
"ATX","HYBRID_PUB","2043",1
"ATX","HYBRID_PUB","2044",1
"ATX","HYBRID_PUB","2045",1
"ATX","HYBRID_PUB","2046",1
"ATX","HYBRID_PUB","2047",1
"ATX","HYBRID_PUB","2048",1
"ATX","HYBRID_PUB","2049",1
"ATX","HYBRID_PUB","2050",1
"ATX","BIO_DSL_PUB","2015",1
"ATX","BIO_DSL_PUB","2016",1
"ATX","BIO_DSL_PUB","2017",1
"ATX","BIO_DSL_PUB","2018",1
"ATX","BIO_DSL_PUB","2019",1
"ATX","BIO_DSL_PUB","2020",1
"ATX","BIO_DSL_PUB","2021",1
"ATX","BIO_DSL_PUB","2022",1
"ATX","BIO_DSL_PUB","2023",1
"ATX","BIO_DSL_PUB","2024",1
"ATX","BIO_DSL_PUB","2025",1
"ATX","BIO_DSL_PUB","2026",1
"ATX","BIO_DSL_PUB","2027",1
"ATX","BIO_DSL_PUB","2028",1
"ATX","BIO_DSL_PUB","2029",1
"ATX","BIO_DSL_PUB","2030",1
"ATX","BIO_DSL_PUB","2031",1
"ATX","BIO_DSL_PUB","2032",1
"ATX","BIO_DSL_PUB","2033",1
"ATX","BIO_DSL_PUB","2034",1
"ATX","BIO_DSL_PUB","2035",1
"ATX","BIO_DSL_PUB","2036",1
"ATX","BIO_DSL_PUB","2037",1
"ATX","BIO_DSL_PUB","2038",1
"ATX","BIO_DSL_PUB","2039",1
"ATX","BIO_DSL_PUB","2040",1
"ATX","BIO_DSL_PUB","2041",1
"ATX","BIO_DSL_PUB","2042",1
"ATX","BIO_DSL_PUB","2043",1
"ATX","BIO_DSL_PUB","2044",1
"ATX","BIO_DSL_PUB","2045",1
"ATX","BIO_DSL_PUB","2046",1
"ATX","BIO_DSL_PUB","2047",1
"ATX","BIO_DSL_PUB","2048",1
"ATX","BIO_DSL_PUB","2049",1
"ATX","BIO_DSL_PUB","2050",1
"ATX","ELCTROL","2015",1
"ATX","ELCTROL","2016",1
"ATX","ELCTROL","2017",1
"ATX","ELCTROL","2018",1
"ATX","ELCTROL","2019",1
"ATX","ELCTROL","2020",1
"ATX","ELCTROL","2021",1
"ATX","ELCTROL","2022",1
"ATX","ELCTROL","2023",1
"ATX","ELCTROL","2024",1
"ATX","ELCTROL","2025",1
"ATX","ELCTROL","2026",1
"ATX","ELCTROL","2027",1
"ATX","ELCTROL","2028",1
"ATX","ELCTROL","2029",1
"ATX","ELCTROL","2030",1
"ATX","ELCTROL","2031",1
"ATX","ELCTROL","2032",1
"ATX","ELCTROL","2033",1
"ATX","ELCTROL","2034",1
"ATX","ELCTROL","2035",1
"ATX","ELCTROL","2036",1
"ATX","ELCTROL","2037",1
"ATX","ELCTROL","2038",1
"ATX","ELCTROL","2039",1
"ATX","ELCTROL","2040",1
"ATX","ELCTROL","2041",1
"ATX","ELCTROL","2042",1
"ATX","ELCTROL","2043",1
"ATX","ELCTROL","2044",1
"ATX","ELCTROL","2045",1
"ATX","ELCTROL","2046",1
"ATX","ELCTROL","2047",1
"ATX","ELCTROL","2048",1
"ATX","ELCTROL","2049",1
"ATX","ELCTROL","2050",1
"ATX","GASREF","2015",1
"ATX","GASREF","2016",1
"ATX","GASREF","2017",1
"ATX","GASREF","2018",1
"ATX","GASREF","2019",1
"ATX","GASREF","2020",1
"ATX","GASREF","2021",1
"ATX","GASREF","2022",1
"ATX","GASREF","2023",1
"ATX","GASREF","2024",1
"ATX","GASREF","2025",1
"ATX","GASREF","2026",1
"ATX","GASREF","2027",1
"ATX","GASREF","2028",1
"ATX","GASREF","2029",1
"ATX","GASREF","2030",1
"ATX","GASREF","2031",1
"ATX","GASREF","2032",1
"ATX","GASREF","2033",1
"ATX","GASREF","2034",1
"ATX","GASREF","2035",1
"ATX","GASREF","2036",1
"ATX","GASREF","2037",1
"ATX","GASREF","2038",1
"ATX","GASREF","2039",1
"ATX","GASREF","2040",1
"ATX","GASREF","2041",1
"ATX","GASREF","2042",1
"ATX","GASREF","2043",1
"ATX","GASREF","2044",1
"ATX","GASREF","2045",1
"ATX","GASREF","2046",1
"ATX","GASREF","2047",1
"ATX","GASREF","2048",1
"ATX","GASREF","2049",1
"ATX","GASREF","2050",1
"ATX","BIOGAS","2015",1
"ATX","BIOGAS","2016",1
"ATX","BIOGAS","2017",1
"ATX","BIOGAS","2018",1
"ATX","BIOGAS","2019",1
"ATX","BIOGAS","2020",1
"ATX","BIOGAS","2021",1
"ATX","BIOGAS","2022",1
"ATX","BIOGAS","2023",1
"ATX","BIOGAS","2024",1
"ATX","BIOGAS","2025",1
"ATX","BIOGAS","2026",1
"ATX","BIOGAS","2027",1
"ATX","BIOGAS","2028",1
"ATX","BIOGAS","2029",1
"ATX","BIOGAS","2030",1
"ATX","BIOGAS","2031",1
"ATX","BIOGAS","2032",1
"ATX","BIOGAS","2033",1
"ATX","BIOGAS","2034",1
"ATX","BIOGAS","2035",1
"ATX","BIOGAS","2036",1
"ATX","BIOGAS","2037",1
"ATX","BIOGAS","2038",1
"ATX","BIOGAS","2039",1
"ATX","BIOGAS","2040",1
"ATX","BIOGAS","2041",1
"ATX","BIOGAS","2042",1
"ATX","BIOGAS","2043",1
"ATX","BIOGAS","2044",1
"ATX","BIOGAS","2045",1
"ATX","BIOGAS","2046",1
"ATX","BIOGAS","2047",1
"ATX","BIOGAS","2048",1
"ATX","BIOGAS","2049",1
"ATX","BIOGAS","2050",1
"ATX","COALGAS","2015",1
"ATX","COALGAS","2016",1
"ATX","COALGAS","2017",1
"ATX","COALGAS","2018",1
"ATX","COALGAS","2019",1
"ATX","COALGAS","2020",1
"ATX","COALGAS","2021",1
"ATX","COALGAS","2022",1
"ATX","COALGAS","2023",1
"ATX","COALGAS","2024",1
"ATX","COALGAS","2025",1
"ATX","COALGAS","2026",1
"ATX","COALGAS","2027",1
"ATX","COALGAS","2028",1
"ATX","COALGAS","2029",1
"ATX","COALGAS","2030",1
"ATX","COALGAS","2031",1
"ATX","COALGAS","2032",1
"ATX","COALGAS","2033",1
"ATX","COALGAS","2034",1
"ATX","COALGAS","2035",1
"ATX","COALGAS","2036",1
"ATX","COALGAS","2037",1
"ATX","COALGAS","2038",1
"ATX","COALGAS","2039",1
"ATX","COALGAS","2040",1
"ATX","COALGAS","2041",1
"ATX","COALGAS","2042",1
"ATX","COALGAS","2043",1
"ATX","COALGAS","2044",1
"ATX","COALGAS","2045",1
"ATX","COALGAS","2046",1
"ATX","COALGAS","2047",1
"ATX","COALGAS","2048",1
"ATX","COALGAS","2049",1
"ATX","COALGAS","2050",1
